0,1,2
"Череповец, Вологодская область, Россия","улица Краснодонцев, 17",37.984723 59.131169
"Вытегра, Вологодская область, Россия","Советский проспект, 68А",36.457704 61.013628
"Вытегорский район, Вологодская область, Россия",посёлок Белоусово,36.548317 60.95597
"Вытегра, Вологодская область, Россия","Архангельский тракт, 1",36.453248 61.004863
"Череповец, Вологодская область, Россия","Олимпийская улица, 53А",38.011241 59.12687
"деревня Музга, Череповецкий район, Вологодская область, Россия","Школьная улица, 10",38.394938 58.764872
"Вытегра, Вологодская область, Россия","Советский проспект, 81",36.458314 61.013502
"Вытегра, Вологодская область, Россия","Ленинградский тракт, 12А",36.433171 61.004981
"Череповец, Вологодская область, Россия","проспект Победы, 77",37.938909 59.130075
"деревня Ирдоматка, Череповецкий район, Вологодская область, Россия","Новая улица, 3",38.082154 59.118391
"поселок городского типа Тоншалово, Череповецкий район, Вологодская область, Россия","Рабочая улица, 19",37.946464 59.195334
"поселок городского типа Тоншалово, Череповецкий район, Вологодская область, Россия","площадь Труда, 4",37.946347 59.189868
"Череповец, Вологодская область, Россия","улица Химиков, 8А",37.948566 59.119504
"Череповец, Вологодская область, Россия","улица Химиков, 8А",37.948566 59.119504
"Череповец, Вологодская область, Россия","улица Химиков, 8А",37.948566 59.119504
"село Тарногский Городок, Тарногский район, Вологодская область, Россия","Пролетарская улица, 7Г",43.575065 60.498948
"Вологда, Россия","Ленинградская улица, 150",39.828578 59.202241
